GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2005:Q1,2005:Q2,2005:Q3,2005:Q4,2006:Q1,2006:Q2,2006:Q3,2006:Q4,2007:Q1,2007:Q2,2007:Q3,2007:Q4,2008:Q1,2008:Q2,2008:Q3,2008:Q4,2009:Q1,2009:Q2,2009:Q3,2009:Q4,2010:Q1,2010:Q2,2010:Q3,2010:Q4,2011:Q1,2011:Q2,2011:Q3,2011:Q4,2012:Q1,2012:Q2,2012:Q3,2012:Q4,2013:Q1,2013:Q2,2013:Q3,2013:Q4,2014:Q1,2014:Q2,2014:Q3,2014:Q4,2015:Q1,2015:Q2,2015:Q3,2015:Q4,2016:Q1,2016:Q2,2016:Q3,2016:Q4,2017:Q1,2017:Q2,2017:Q3,2017:Q4,2018:Q1,2018:Q2,2018:Q3,2018:Q4,2019:Q1,2019:Q2,2019:Q3,2019:Q4,2020:Q1,2020:Q2,2020:Q3,2020:Q4,2021:Q1,2021:Q2
 "39000","Ohio",3,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",540875.9,544850.9,548967.3,549180.8,545872.8,546946.3,545511.0,543686.6,546321.3,546289.6,547574.0,546732.4,546235.3,547619.8,538687.4,515953.9,514971.9,508011.4,508916.7,512405.8,514935.1,521021.5,528119.6,531841.2,533753.3,537977.4,541898.5,551091.5,544820.3,547796.3,547000.2,543343.8,552516.8,552102.8,557266.7,562955.7,563073.5,572742.7,580227.1,580668.4,577230.6,579208.4,577316.9,581653.6,578329.8,582557.4,586201.9,588696.3,586433.7,588813.3,591067.9,596640.5,593614.7,597830.8,601162.7,603060.2,604252.6,609277.0,614065.2,616988.5,607823.2,552057.4,595819.9,603890.4,609099.2,616825.1
 "39000","Ohio",3,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",99.109,99.837,100.591,100.630,100.024,100.221,99.958,99.624,100.106,100.101,100.336,100.182,100.091,100.344,98.708,94.542,94.362,93.087,93.253,93.892,94.355,95.471,96.771,97.453,97.804,98.578,99.296,100.981,99.831,100.377,100.231,99.561,101.242,101.166,102.112,103.155,103.176,104.948,106.319,106.400,105.770,106.133,105.786,106.581,105.972,106.746,107.414,107.871,107.457,107.893,108.306,109.327,108.772,109.545,110.155,110.503,110.722,111.642,112.520,113.055,111.376,101.158,109.176,110.655,111.610,113.025
 "39000","Ohio",3,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",460649.0,466001.7,472983.6,475932.2,477147.4,482527.3,484933.0,486344.6,493738.8,496806.7,500235.8,500264.6,500567.6,502761.4,499619.7,484729.0,485621.8,478462.7,480150.1,484889.7,488376.2,496834.5,505466.3,511384.4,515875.4,523662.2,531907.2,541315.0,539255.8,546223.1,549189.9,548291.8,559736.7,560521.1,567981.6,577890.2,579409.6,592476.9,603948.0,606729.1,605471.3,610885.7,611441.6,616279.3,612773.3,621300.9,626576.6,632410.5,632678.8,637071.2,643332.9,653900.4,654377.3,665169.0,671082.3,677267.2,680513.6,690299.6,697900.9,704083.0,696626.1,630460.7,685790.1,697367.9,710819.6,732117.2
 "40000","Oklahoma",6,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",143227.5,144419.3,143920.5,142317.3,158117.7,152160.0,150636.6,150516.5,152798.9,155499.0,158241.1,158339.1,158301.8,161462.9,162257.5,167525.8,162994.7,159707.7,160332.1,157332.0,157299.4,160786.2,162066.3,162104.8,160403.9,164432.1,168264.0,172208.8,173909.1,175597.6,174494.3,175496.6,177213.9,176263.0,176681.7,180636.9,181783.4,186038.8,193371.2,196246.6,197496.8,194216.4,198073.1,198501.2,193715.0,192537.9,192944.5,192903.1,192919.8,194178.3,194638.6,195287.2,196001.9,197109.2,197233.1,199089.1,195425.2,199490.2,202765.3,205162.9,198591.3,177442.8,192595.6,194945.4,194744.2,196405.4
 "40000","Oklahoma",6,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.903,82.585,82.299,81.383,90.418,87.011,86.140,86.071,87.376,88.920,90.488,90.544,90.523,92.331,92.785,95.798,93.207,91.327,91.684,89.969,89.950,91.944,92.676,92.698,91.725,94.029,96.220,98.476,99.448,100.414,99.783,100.356,101.338,100.794,101.033,103.295,103.951,106.384,110.577,112.221,112.936,111.061,113.266,113.511,110.774,110.101,110.333,110.309,110.319,111.039,111.302,111.673,112.082,112.715,112.786,113.847,111.752,114.076,115.949,117.320,113.562,101.469,110.134,111.477,111.362,112.312
 "40000","Oklahoma",6,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",121349.8,123777.1,126736.2,128463.3,140992.6,136669.3,136242.7,135841.5,139275.4,144028.4,148201.3,151503.2,154895.0,164647.5,165019.6,158492.7,148683.2,144876.1,146349.5,146623.5,150164.2,153425.3,155877.3,157683.0,158697.9,165263.0,168959.9,172022.5,173950.2,174506.3,174260.4,176780.8,180231.8,180755.8,183127.0,186664.3,191077.0,196293.0,201385.7,197770.8,188681.7,186373.4,187137.4,185069.9,177210.4,180390.9,182473.2,184903.0,187639.6,189273.1,190633.9,195151.4,198670.5,202106.0,203737.3,205352.7,199052.4,203319.8,204941.8,207485.0,197204.0,170950.3,189727.6,194344.7,199191.9,205558.5
 "41000","Oregon",8,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",156860.6,157099.8,158541.6,160151.8,164997.2,165009.7,166508.8,167913.1,165278.9,167422.5,170354.5,172844.7,173488.5,175453.3,175372.4,170079.5,167694.5,164978.1,164889.7,164546.5,168990.0,168019.9,169620.2,170306.0,173462.5,173687.4,172484.1,175692.9,175871.0,175595.7,175089.1,171888.1,174347.4,174850.1,176490.9,178046.8,177320.9,180402.0,183127.8,184031.6,187512.6,188693.3,191591.6,191988.7,196342.4,197204.4,198667.8,200102.7,203272.4,204244.5,206400.6,209061.6,213342.6,214836.7,215921.1,216734.9,218315.3,219226.6,220023.7,220267.1,220318.1,199313.0,215211.7,216555.9,220444.7,223692.9
 "41000","Oregon",8,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",89.834,89.971,90.797,91.719,94.494,94.501,95.360,96.164,94.655,95.883,97.562,98.988,99.357,100.482,100.436,97.405,96.039,94.483,94.433,94.236,96.781,96.225,97.142,97.535,99.342,99.471,98.782,100.620,100.722,100.564,100.274,98.441,99.849,100.137,101.077,101.968,101.552,103.317,104.878,105.395,107.389,108.065,109.725,109.952,112.446,112.939,113.777,114.599,116.414,116.971,118.206,119.730,122.182,123.037,123.658,124.124,125.030,125.551,126.008,126.147,126.177,114.147,123.252,124.022,126.249,128.109
 "41000","Oregon",8,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",141762.5,142295.6,144159.9,145813.1,151229.4,151987.9,154432.8,156722.4,155605.9,157940.3,161211.0,163583.5,163912.7,165673.1,166478.4,163637.6,161788.1,158986.8,158770.7,158883.7,163255.0,162814.5,164742.3,165736.9,169414.9,170136.9,169998.8,172973.0,174351.4,175184.4,175561.2,173346.8,176898.0,177996.1,180369.1,182847.5,182531.0,186849.4,190531.1,192571.1,197022.3,199028.2,202943.2,203644.6,208402.5,210385.3,212101.0,214334.7,218751.6,220428.0,223691.1,227584.3,233088.6,236532.1,238281.4,240361.9,243368.2,245837.1,247999.8,249383.2,250990.2,227090.7,247175.6,249850.9,256357.8,264113.3
 "42000","Pennsylvania",2,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",588074.8,592847.9,598342.4,600155.3,591567.8,595622.2,599524.9,602162.1,605914.8,611075.4,621664.1,630585.2,629858.6,639262.5,632397.6,617712.8,606215.2,605160.1,607545.7,621670.7,616360.6,624928.4,633030.7,636585.5,627642.8,635417.4,638814.6,646581.2,646900.5,649620.0,650691.3,644491.6,651793.4,654649.8,656465.5,660808.0,658669.3,667370.3,674954.4,677578.5,681668.5,682275.1,681854.9,684065.8,685522.1,686851.5,689539.8,691524.0,688590.9,692507.7,696156.3,699691.0,698712.1,702430.4,705359.0,709282.4,707502.6,713315.8,720589.1,723285.9,706180.1,640313.7,689889.3,698712.3,703876.6,714047.9
 "42000","Pennsylvania",2,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.763,91.499,92.347,92.627,91.302,91.928,92.530,92.937,93.516,94.313,95.947,97.324,97.212,98.663,97.603,95.337,93.562,93.400,93.768,95.948,95.128,96.451,97.701,98.250,96.870,98.069,98.594,99.792,99.842,100.261,100.427,99.470,100.597,101.038,101.318,101.988,101.658,103.001,104.172,104.577,105.208,105.301,105.237,105.578,105.803,106.008,106.423,106.729,106.276,106.881,107.444,107.989,107.838,108.412,108.864,109.470,109.195,110.092,111.215,111.631,108.991,98.825,106.477,107.838,108.635,110.205
 "42000","Pennsylvania",2,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",500807.4,507458.6,516558.6,522101.0,519399.8,528087.3,535995.6,541613.5,550859.5,559243.9,571887.2,581336.5,581997.2,592384.7,592329.1,585387.5,577364.9,576358.2,579881.5,594974.6,590889.5,601125.4,610578.4,616353.9,610520.2,622117.8,629445.2,637195.7,641584.3,647656.2,652646.9,649816.0,660425.4,665443.2,670007.2,678400.4,678505.8,690745.6,701835.0,705484.0,709728.5,714130.6,715545.5,717406.8,718254.2,724346.2,728938.3,734709.1,734610.7,740364.3,748124.1,756946.0,759634.4,770317.1,776048.1,784446.1,784639.9,795604.6,805954.2,812546.0,795604.8,717797.7,780295.8,793893.3,809189.8,832704.0
 "44000","Rhode Island",1,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",50513.3,51300.2,51431.3,52233.9,51900.4,53154.0,53709.1,52834.7,52444.6,51521.5,51239.7,50670.4,50997.4,50764.9,50384.8,50153.6,49326.3,49765.6,50275.2,50650.2,50696.0,51267.4,51672.9,51694.9,50477.7,51741.9,51352.1,51546.9,51713.6,51745.5,51631.9,51241.1,52095.8,51619.2,51936.1,51992.3,52074.8,52123.3,52202.0,52773.4,52630.8,52908.6,52652.4,53084.5,52778.4,52616.4,52996.7,53219.1,52398.6,52521.3,52460.0,53055.2,52313.4,52590.0,52703.2,52368.7,52677.0,52980.6,53391.3,53851.1,52806.6,48405.3,51847.0,52601.6,52218.8,53167.5
 "44000","Rhode Island",1,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",97.926,99.452,99.706,101.262,100.615,103.046,104.122,102.427,101.670,99.881,99.334,98.231,98.865,98.414,97.677,97.229,95.625,96.477,97.465,98.192,98.280,99.388,100.174,100.217,97.857,100.308,99.552,99.930,100.253,100.315,100.095,99.337,100.994,100.070,100.685,100.793,100.953,101.047,101.200,102.308,102.031,102.570,102.073,102.911,102.317,102.003,102.741,103.172,101.581,101.819,101.700,102.854,101.416,101.952,102.172,101.523,102.121,102.709,103.506,104.397,102.372,93.840,100.512,101.975,101.233,103.072
 "44000","Rhode Island",1,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",43230.5,44158.3,44569.6,45538.1,45715.2,47257.0,48125.0,47720.3,47853.9,47274.1,47307.6,46927.5,47289.1,47127.8,47127.8,47565.1,46978.9,47420.0,47955.3,48454.5,48570.4,49346.4,49881.1,50075.5,49039.1,50530.6,50508.6,50746.1,51277.6,51623.1,51769.4,51662.0,52814.7,52559.8,53152.8,53609.0,53834.0,54190.9,54637.6,55576.2,55800.3,56380.5,56395.1,56987.3,56828.2,56983.3,57554.5,58048.0,57325.5,57667.0,57896.7,58873.9,58369.1,59166.8,59499.9,59480.1,60135.5,60889.5,61717.8,62533.6,61799.2,56825.3,61273.5,62327.4,62273.1,64170.5
 "45000","South Carolina",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",168167.0,169187.0,169777.8,170822.2,172902.3,173113.4,173024.6,174443.3,174930.5,177782.7,179947.7,181237.5,178486.2,179270.7,177217.8,171295.5,168763.1,167752.4,168424.7,170467.0,170063.4,171853.5,172800.4,173806.7,174490.2,176848.3,175789.1,177205.2,178844.1,177831.9,177543.1,176253.4,179962.7,178980.5,181874.0,182708.9,182879.9,186502.3,187265.9,187299.5,189194.9,190853.5,193517.9,194513.1,196767.5,197616.6,198655.1,198983.6,201016.1,201414.9,202459.6,205086.4,205702.8,208028.7,208665.5,208693.6,210828.5,211681.8,213010.2,214410.9,214562.5,194535.1,211271.1,213553.0,216229.1,219461.6
 "45000","South Carolina",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",94.679,95.253,95.586,96.174,97.345,97.464,97.414,98.213,98.487,100.093,101.312,102.038,100.489,100.930,99.775,96.440,95.015,94.446,94.824,95.974,95.747,96.754,97.288,97.854,98.239,99.567,98.970,99.768,100.690,100.120,99.958,99.232,101.320,100.767,102.396,102.866,102.962,105.002,105.432,105.451,106.518,107.452,108.952,109.512,110.781,111.259,111.844,112.029,113.173,113.398,113.986,115.465,115.812,117.121,117.480,117.496,118.698,119.178,119.926,120.715,120.800,109.524,118.947,120.232,121.738,123.558
 "45000","South Carolina",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",143076.4,144455.5,146092.7,147990.1,151321.7,152798.8,154093.1,156377.3,158430.7,161948.2,164668.0,165938.5,163614.4,164634.8,164800.3,162495.2,161572.2,160607.8,161449.4,163624.6,163087.4,165462.3,166741.0,168149.3,169265.5,172338.3,172645.5,174051.1,176868.5,177338.2,178248.0,178018.0,182639.5,182372.4,186285.4,188738.9,189404.7,194084.6,196306.2,197615.2,201236.3,204010.6,208210.2,209809.6,212533.8,214634.8,216020.3,217292.1,220212.0,221110.9,223379.6,227477.1,229138.1,233603.0,235138.1,236782.0,240659.4,243171.7,246021.7,248796.4,250492.5,227489.2,249007.8,252537.3,258333.3,266078.5
 "46000","South Dakota",4,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",35847.9,35651.3,35865.2,36004.5,36296.9,36556.0,36410.9,36139.5,37813.6,37968.4,37503.8,37737.9,39922.4,39450.5,39046.7,37903.4,39425.1,39862.4,40486.8,40174.8,39594.2,39775.3,40870.3,41238.6,42049.0,42614.6,42789.2,44745.2,44728.7,44563.0,42261.3,44053.0,43989.2,44147.5,44218.3,44234.5,45215.6,45290.3,44724.4,44155.6,45028.8,45216.7,45585.1,46827.5,45084.5,45814.3,46611.2,46793.9,46699.1,46134.0,45536.7,45142.9,47009.8,46490.1,46226.2,46090.2,46660.6,46548.6,46667.2,46687.5,48417.0,43720.8,46959.3,47633.9,48367.5,48862.1
 "46000","South Dakota",4,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",81.655,81.207,81.695,82.012,82.678,83.268,82.938,82.320,86.133,86.485,85.427,85.960,90.936,89.861,88.942,86.337,89.804,90.800,92.222,91.511,90.189,90.601,93.095,93.934,95.780,97.069,97.466,101.922,101.884,101.507,96.264,100.345,100.200,100.560,100.722,100.759,102.993,103.164,101.874,100.579,102.568,102.996,103.835,106.665,102.695,104.357,106.172,106.588,106.372,105.085,103.725,102.828,107.080,105.896,105.295,104.986,106.285,106.030,106.300,106.346,110.285,99.588,106.965,108.502,110.173,111.299
 "46000","South Dakota",4,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",30867.4,30748.5,31056.0,31317.6,31855.5,32343.2,32582.0,32677.2,34676.8,35094.6,34995.6,35525.0,37518.1,37033.7,36597.7,35262.7,35959.8,36190.0,36629.9,36951.9,36693.1,37127.9,38434.5,39154.4,40546.0,41384.5,41989.1,43648.7,44208.7,44318.0,42376.2,44703.1,45176.6,45321.9,45524.2,45421.5,46686.6,47358.2,46728.2,46368.5,47108.9,47542.3,48164.3,49465.2,47613.1,48858.5,49869.2,50264.9,50731.9,50422.2,50028.9,50014.6,52476.7,52429.1,52206.0,52505.2,53381.5,53681.3,54223.5,54473.3,56768.1,50659.8,55134.6,56595.1,58263.9,60810.4
 "47000","Tennessee",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",265145.2,266672.9,270176.9,271571.7,273436.5,275810.2,274295.9,275974.2,269551.8,271695.2,273751.4,277897.7,276748.3,277366.0,276294.8,267875.1,265580.3,264034.9,263354.0,265979.4,266920.2,267546.7,268414.3,270917.9,272163.1,275778.4,277827.8,281823.7,284450.7,287689.4,286248.3,286977.4,290856.7,288127.3,289602.5,290592.0,291026.8,293801.3,295472.7,296219.6,300344.6,304598.4,306366.6,306627.1,308494.9,309276.4,310083.4,312718.3,315052.9,317470.8,319213.9,321910.4,321172.3,323253.3,323049.3,323119.0,325764.6,327366.9,330501.2,332813.9,331221.6,288438.6,319851.4,325789.8,336161.9,340765.0
 "47000","Tennessee",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",92.598,93.131,94.355,94.842,95.493,96.322,95.793,96.379,94.136,94.885,95.603,97.051,96.650,96.865,96.491,93.551,92.750,92.210,91.972,92.889,93.217,93.436,93.739,94.614,95.048,96.311,97.027,98.422,99.340,100.471,99.967,100.222,101.577,100.624,101.139,101.484,101.636,102.605,103.189,103.450,104.890,106.376,106.993,107.084,107.737,108.010,108.291,109.212,110.027,110.871,111.480,112.422,112.164,112.891,112.820,112.844,113.768,114.327,115.422,116.230,115.674,100.732,111.703,113.777,117.399,119.007
 "47000","Tennessee",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",227330.2,229396.6,233685.1,236122.1,239569.9,243566.9,244136.6,247062.1,243755.2,247115.4,249955.7,253943.3,253230.2,254391.3,256490.7,252855.6,252551.0,251259.3,251296.0,254224.9,255253.9,256782.9,258035.0,261032.0,263046.6,268001.1,271961.4,276247.9,281241.5,286905.2,287425.2,289793.9,295031.0,293120.1,296056.9,299243.0,299850.3,304617.4,308659.4,311485.5,318009.3,324676.4,328626.3,329864.2,332715.7,335351.5,336705.5,340882.9,344436.5,347619.5,351236.6,356058.1,356362.8,361798.4,362477.9,364887.0,369726.4,374200.9,379347.9,384390.8,385084.1,335381.6,374745.9,383085.4,399015.6,411689.2
 "48000","Texas",6,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",1139658.4,1135433.3,1137918.6,1152484.7,1201785.0,1221094.9,1234618.7,1256690.6,1264535.4,1289259.4,1292203.3,1298772.7,1280086.4,1275240.7,1276586.2,1296441.3,1283018.0,1268738.0,1274100.7,1283324.8,1297028.9,1303407.7,1314966.9,1324445.8,1333041.2,1348910.1,1352294.3,1380155.9,1400141.9,1414739.4,1421653.5,1448185.6,1462155.5,1478834.3,1495674.9,1502135.8,1487194.1,1517509.6,1546682.4,1567082.4,1606817.9,1590408.4,1608819.7,1617560.7,1612477.6,1613582.6,1624288.0,1629468.4,1641051.7,1656712.5,1669626.3,1689483.7,1712362.0,1729881.7,1734391.8,1740510.8,1763994.3,1775274.4,1794437.7,1807565.2,1786526.8,1623208.9,1751734.7,1775814.0,1792712.8,1820854.4
 "48000","Texas",6,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",80.191,79.894,80.069,81.094,84.562,85.921,86.873,88.426,88.978,90.718,90.925,91.387,90.072,89.731,89.826,91.223,90.278,89.274,89.651,90.300,91.264,91.713,92.526,93.193,93.798,94.915,95.153,97.113,98.520,99.547,100.033,101.900,102.883,104.057,105.242,105.696,104.645,106.778,108.831,110.266,113.062,111.908,113.203,113.818,113.460,113.538,114.291,114.656,115.471,116.573,117.482,118.879,120.489,121.721,122.039,122.469,124.122,124.916,126.264,127.188,125.707,114.216,123.259,124.953,126.143,128.123
 "48000","Texas",6,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",968505.2,975780.1,1001395.2,1035329.3,1071297.6,1096286.6,1114116.8,1131089.6,1149379.1,1188694.1,1201116.2,1225182.9,1228946.7,1263934.7,1264957.2,1219340.9,1173961.8,1153427.4,1162798.7,1188242.7,1223263.6,1232018.4,1252740.9,1275814.8,1303586.3,1340245.0,1348558.1,1372948.1,1397505.5,1407203.6,1422024.7,1457986.7,1480600.7,1504689.6,1533953.0,1541539.0,1543903.2,1581236.8,1602329.8,1589728.1,1576808.8,1571265.7,1575692.5,1570226.5,1544875.4,1570317.8,1589593.5,1611272.9,1639052.7,1658947.3,1681959.2,1728484.4,1771498.6,1809853.1,1824391.1,1833083.0,1843237.1,1859484.0,1868548.2,1884546.1,1840887.8,1634208.1,1794321.0,1832934.5,1886861.7,1950358.9
 "49000","Utah",7,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",107245.4,108775.0,110924.6,113240.8,115939.5,117552.1,119222.9,121214.9,121062.3,124186.0,124527.8,125565.3,123900.2,125776.2,125159.4,122066.3,122338.1,121350.5,121070.2,120966.7,122391.0,122292.9,124251.7,126673.3,126829.7,128250.2,128106.1,128784.0,129955.2,129341.0,128746.7,130007.2,131892.7,132488.7,134162.1,133908.1,135672.4,136830.9,137255.1,138216.4,139958.3,141148.5,142016.2,143759.1,146545.4,147206.6,148566.4,149530.8,151926.1,153277.2,154943.1,157322.6,161117.7,163293.3,164355.9,164541.0,170315.3,170831.8,171657.4,171734.4,176881.1,161711.2,172936.2,173952.0,175684.1,178377.5
 "49000","Utah",7,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",82.807,83.988,85.648,87.436,89.520,90.765,92.055,93.593,93.475,95.887,96.151,96.952,95.667,97.115,96.639,94.251,94.460,93.698,93.482,93.402,94.501,94.426,95.938,97.808,97.929,99.025,98.914,99.438,100.342,99.868,99.409,100.382,101.838,102.298,103.590,103.394,104.756,105.651,105.978,106.720,108.065,108.984,109.654,111.000,113.152,113.662,114.712,115.457,117.306,118.349,119.636,121.473,124.403,126.083,126.904,127.046,131.505,131.904,132.541,132.601,136.575,124.861,133.529,134.313,135.650,137.730
 "49000","Utah",7,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",91655.9,93596.9,96508.9,99658.8,102830.6,105366.3,107714.9,110237.3,111153.9,114858.5,115845.1,117396.2,116157.9,118620.4,118614.7,115322.7,114846.1,113509.9,113440.1,114145.6,116383.5,116819.7,119234.0,122242.0,123234.6,125661.1,126310.4,127053.8,129079.6,129035.0,129025.8,130909.6,133362.7,134422.1,136800.1,137216.6,139570.1,141655.3,142978.9,144396.2,146212.0,148557.2,149985.2,151859.1,154696.0,156826.7,158879.5,160907.1,164237.3,166217.4,168905.2,172873.6,178186.8,182401.7,184361.2,185624.5,192650.4,194484.7,196101.2,197117.2,203613.9,184855.9,199793.0,201984.9,206417.4,212854.5
 "50000","Vermont",1,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",26990.1,26867.8,26986.5,27137.9,27388.1,27220.2,27110.0,26796.9,26609.9,26805.9,27029.9,27101.0,27833.2,27898.7,27879.2,27422.4,27067.1,26942.4,27260.3,27618.1,27818.0,28354.3,28745.0,28697.7,28570.5,28923.8,28881.6,29678.2,29313.9,29657.3,29300.7,28693.1,28917.6,28721.9,28464.4,28622.1,28370.8,28707.2,29182.9,29387.9,29054.7,29051.5,29204.6,29165.4,29249.9,29338.5,29476.9,29567.3,29372.6,29429.1,29508.3,29693.5,29559.8,29660.3,29638.3,29607.1,29641.5,29781.7,29974.2,30213.9,29680.1,26559.9,29046.6,29307.4,29373.6,29840.3
 "50000","Vermont",1,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",92.301,91.883,92.289,92.807,93.662,93.088,92.711,91.641,91.001,91.671,92.438,92.681,95.185,95.409,95.342,93.780,92.565,92.138,93.226,94.449,95.133,96.967,98.303,98.141,97.706,98.914,98.770,101.494,100.248,101.423,100.203,98.125,98.893,98.224,97.343,97.883,97.023,98.174,99.800,100.502,99.362,99.351,99.875,99.741,100.029,100.333,100.806,101.115,100.449,100.642,100.913,101.546,101.089,101.433,101.358,101.251,101.369,101.848,102.507,103.326,101.501,90.830,99.334,100.226,100.453,102.049
 "50000","Vermont",1,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",23452.1,23421.2,23647.8,23913.4,24319.8,24312.8,24408.5,24285.0,24359.9,24672.2,25018.7,25140.0,25820.0,25938.0,26153.7,26085.3,25890.7,25800.2,26136.3,26569.5,26754.8,27325.8,27758.2,27787.6,27788.3,28260.1,28421.7,29204.5,29053.7,29591.5,29379.9,28939.9,29331.6,29251.7,29130.9,29444.0,29279.5,29805.9,30458.4,30853.7,30657.1,30800.9,31127.3,31147.7,31269.4,31571.8,31789.0,32014.5,31937.5,32077.0,32294.3,32678.8,32677.6,33044.4,33116.5,33292.2,33520.3,33896.4,34323.6,34769.7,34378.2,30803.8,34028.4,34529.4,34981.5,36088.5
 "51000","Virginia",5,SQGDP1,1,"...","Real GDP (millions of chained 2012 dollars)  ","Millions of chained 2012 dollars",405352.9,410991.4,415922.1,416072.1,420969.4,420095.8,419481.9,418935.4,420943.2,422438.1,427118.7,429258.2,428421.1,433356.5,434679.4,428409.8,423533.7,426434.8,427958.6,432668.7,434464.0,440949.7,443955.7,445600.1,441902.7,443714.1,443944.5,447590.7,445803.9,445903.3,447012.7,445174.6,450785.6,448344.1,448799.0,448326.3,444797.9,447586.3,448557.4,449770.8,451208.8,455536.1,457213.6,456691.0,455843.1,458596.3,461222.2,464201.7,461538.9,464359.4,467508.5,473492.4,473552.3,477975.4,480052.6,479698.6,483713.7,485815.9,488910.8,490566.1,486993.9,447669.4,477279.3,483327.2,484973.5,491837.8
 "51000","Virginia",5,SQGDP1,2,"...","Chain-type quantity indexes for real GDP","Quantity index",90.892,92.156,93.262,93.295,94.393,94.197,94.060,93.937,94.387,94.723,95.772,96.252,96.064,97.171,97.468,96.062,94.968,95.619,95.961,97.017,97.419,98.873,99.548,99.916,99.087,99.493,99.545,100.363,99.962,99.984,100.233,99.821,101.079,100.532,100.634,100.528,99.736,100.362,100.579,100.851,101.174,102.144,102.520,102.403,102.213,102.830,103.419,104.087,103.490,104.123,104.829,106.170,106.184,107.176,107.641,107.562,108.462,108.934,109.628,109.999,109.198,100.380,107.020,108.376,108.745,110.284
 "51000","Virginia",5,SQGDP1,3,"...","Current-dollar GDP (millions of current dollars)","Millions of current dollars",348876.7,355582.9,362632.8,365186.5,372800.3,375299.9,377465.1,379377.7,384918.5,388765.4,395194.9,397920.6,398000.3,403635.1,408750.5,408153.7,406184.0,409357.3,411461.9,416866.6,418706.7,426462.6,430039.6,432760.7,430027.7,433571.1,436602.6,440519.7,441572.4,444776.8,448600.7,448944.6,456522.0,455409.3,457623.3,461007.3,458072.3,463363.9,467632.6,471658.4,476016.8,483114.4,487682.1,488332.6,488467.5,494172.3,498106.1,503338.6,501851.8,505836.0,511500.5,520383.0,522470.1,531295.0,535206.1,538057.1,546052.2,551335.8,557589.0,562246.3,561706.1,516948.3,555057.2,564431.7,571358.7,586249.7
